Covered_Recipient_Type,Teaching_Hospital_ID,Teaching_Hospital_Name,Physician_Profile_ID,Physician_First_Name,Physician_Middle_Name,Physician_Last_Name,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_Zip_Code,Physician_Primary_Type,Physician_Specialty,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Record_ID,Name_of_Associated_Covered_Drug_or_Biological1,Name_of_Associated_Covered_Drug_or_Biological2,Name_of_Study,Research_Information_Link,Context_of_Research
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Eli Lilly and Company,100000000088,ELI LILLY AND COMPANY,IN,248.70,10/28/2014,In-kind items and services,144082454,,,ANTI-AMYLOID TREATMENT IN ASYMPTOMATIC ALZHEIMERS DISEASE -A4 STUDY,http://clinicaltrials.gov/ct2/show/NCT02008357,"THE AMOUNT REPORTED REPRESENTS EITHER AN AGGREGATE OF CASH PAYMENTS -E.G. CLINICAL STUDY SERVICES, REIMBURSEMENTS FOR EXPENSES OR PASS-THROUGH COSTS- OR AN AGGREGATE OF IN-KIND VALUE -E.G. SUPPLIES, EQUIPMENT- PROVIDED BY LILLY OR BY A THIRD PARTY VENDOR IN CONNECTION WITH CLINICAL STUDIES DURING THE REPORTING PERIOD.  FOR AVAILABLE STUDY DETAILS, PLEASE VISIT CLINICALTRIALS.GOV."
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Eli Lilly and Company,100000000088,ELI LILLY AND COMPANY,IN,540.00,01/01/2014,In-kind items and services,144066696,,,A MULTICENTER RANDOMIZED DOUBLE BLIND PLACEBO CONTROLLED PHASE 2 STUDY OF TABALUMAB IN COMBINATION WITH BORTEZOMIB AND DEXAMETHASONE IN PATIENTS WITH PREVIOUSLY TREATED MULTIPLE MYELOMA,http://clinicaltrials.gov/ct2/show/NCT01602224,"THE AMOUNT REPORTED REPRESENTS EITHER AN AGGREGATE OF CASH PAYMENTS -E.G. CLINICAL STUDY SERVICES, REIMBURSEMENTS FOR EXPENSES OR PASS-THROUGH COSTS- OR AN AGGREGATE OF IN-KIND VALUE -E.G. SUPPLIES, EQUIPMENT- PROVIDED BY LILLY OR BY A THIRD PARTY VENDOR IN CONNECTION WITH CLINICAL STUDIES DURING THE REPORTING PERIOD.  FOR AVAILABLE STUDY DETAILS, PLEASE VISIT CLINICALTRIALS.GOV."
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Eli Lilly and Company,100000000088,ELI LILLY AND COMPANY,IN,21019.00,03/18/2014,Cash or cash equivalent,144070691,,,A RANDOMIZED DOUBLE BLIND PLACEBO CONTROLLED PHASE 3 TRIAL OF TADALAFIL FOR DUCHENNE MUSCULAR DYSTROPHY,http://clinicaltrials.gov/ct2/show/NCT01865084,"THE AMOUNT REPORTED REPRESENTS EITHER AN AGGREGATE OF CASH PAYMENTS -E.G. CLINICAL STUDY SERVICES, REIMBURSEMENTS FOR EXPENSES OR PASS-THROUGH COSTS- OR AN AGGREGATE OF IN-KIND VALUE -E.G. SUPPLIES, EQUIPMENT- PROVIDED BY LILLY OR BY A THIRD PARTY VENDOR IN CONNECTION WITH CLINICAL STUDIES DURING THE REPORTING PERIOD.  FOR AVAILABLE STUDY DETAILS, PLEASE VISIT CLINICALTRIALS.GOV."
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Eli Lilly and Company,100000000088,ELI LILLY AND COMPANY,IN,90688.05,01/21/2014,Cash or cash equivalent,144089830,,,A PHASE 2 EFFICACY AND SAFETY DOSE RANGING STUDY OF LY3015014 IN PATIENTS WITH PRIMARY HYPERCHOLESTEROLEMIA,https://clinicaltrials.gov/ct2/show/NCT01890967,"THE AMOUNT REPORTED REPRESENTS EITHER AN AGGREGATE OF CASH PAYMENTS -E.G. CLINICAL STUDY SERVICES, REIMBURSEMENTS FOR EXPENSES OR PASS-THROUGH COSTS- OR AN AGGREGATE OF IN-KIND VALUE -E.G. SUPPLIES, EQUIPMENT- PROVIDED BY LILLY OR BY A THIRD PARTY VENDOR IN CONNECTION WITH CLINICAL STUDIES DURING THE REPORTING PERIOD.  FOR AVAILABLE STUDY DETAILS, PLEASE VISIT CLINICALTRIALS.GOV."
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Eli Lilly and Company,100000000088,ELI LILLY AND COMPANY,IN,1049.25,01/01/2014,In-kind items and services,144080054,,,A PHASE 2 EFFICACY AND SAFETY DOSE RANGING STUDY OF LY3015014 IN PATIENTS WITH PRIMARY HYPERCHOLESTEROLEMIA,https://clinicaltrials.gov/ct2/show/NCT01890967,"THE AMOUNT REPORTED REPRESENTS EITHER AN AGGREGATE OF CASH PAYMENTS -E.G. CLINICAL STUDY SERVICES, REIMBURSEMENTS FOR EXPENSES OR PASS-THROUGH COSTS- OR AN AGGREGATE OF IN-KIND VALUE -E.G. SUPPLIES, EQUIPMENT- PROVIDED BY LILLY OR BY A THIRD PARTY VENDOR IN CONNECTION WITH CLINICAL STUDIES DURING THE REPORTING PERIOD.  FOR AVAILABLE STUDY DETAILS, PLEASE VISIT CLINICALTRIALS.GOV."
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Eli Lilly and Company,100000000088,ELI LILLY AND COMPANY,IN,1180.60,02/13/2014,In-kind items and services,144070988,,,A RANDOMIZED DOUBLE BLIND PLACEBO CONTROLLED PHASE 3 TRIAL OF TADALAFIL FOR DUCHENNE MUSCULAR DYSTROPHY,http://clinicaltrials.gov/ct2/show/NCT01865084,"THE AMOUNT REPORTED REPRESENTS EITHER AN AGGREGATE OF CASH PAYMENTS -E.G. CLINICAL STUDY SERVICES, REIMBURSEMENTS FOR EXPENSES OR PASS-THROUGH COSTS- OR AN AGGREGATE OF IN-KIND VALUE -E.G. SUPPLIES, EQUIPMENT- PROVIDED BY LILLY OR BY A THIRD PARTY VENDOR IN CONNECTION WITH CLINICAL STUDIES DURING THE REPORTING PERIOD.  FOR AVAILABLE STUDY DETAILS, PLEASE VISIT CLINICALTRIALS.GOV."
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Eli Lilly and Company,100000000088,ELI LILLY AND COMPANY,IN,15600.00,10/20/2014,Cash or cash equivalent,144081842,,,ANTI-AMYLOID TREATMENT IN ASYMPTOMATIC ALZHEIMERS DISEASE -A4 STUDY,http://clinicaltrials.gov/ct2/show/NCT02008357,"THE AMOUNT REPORTED REPRESENTS EITHER AN AGGREGATE OF CASH PAYMENTS -E.G. CLINICAL STUDY SERVICES, REIMBURSEMENTS FOR EXPENSES OR PASS-THROUGH COSTS- OR AN AGGREGATE OF IN-KIND VALUE -E.G. SUPPLIES, EQUIPMENT- PROVIDED BY LILLY OR BY A THIRD PARTY VENDOR IN CONNECTION WITH CLINICAL STUDIES DURING THE REPORTING PERIOD.  FOR AVAILABLE STUDY DETAILS, PLEASE VISIT CLINICALTRIALS.GOV."
Covered Recipient Physician,,,538515,SUSAN,K,SCHULTZ,2 MEADE DR,,IOWA CITY,52241,Medical Doctor,Allopathic & Osteopathic Physicians/ Psychiatry & Neurology/ Psychiatry,Eli Lilly and Company,100000000088,ELI LILLY AND COMPANY,IN,1175.00,01/01/2014,In-kind items and services,144081846,,,ANTI-AMYLOID TREATMENT IN ASYMPTOMATIC ALZHEIMERS DISEASE -A4 STUDY,http://clinicaltrials.gov/ct2/show/NCT02008357,"THE AMOUNT REPORTED REPRESENTS EITHER AN AGGREGATE OF CASH PAYMENTS -E.G. CLINICAL STUDY SERVICES, REIMBURSEMENTS FOR EXPENSES OR PASS-THROUGH COSTS- OR AN AGGREGATE OF IN-KIND VALUE -E.G. SUPPLIES, EQUIPMENT- PROVIDED BY LILLY OR BY A THIRD PARTY VENDOR IN CONNECTION WITH CLINICAL STUDIES DURING THE REPORTING PERIOD.  FOR AVAILABLE STUDY DETAILS, PLEASE VISIT CLINICALTRIALS.GOV."
Covered Recipient Physician,,,537419,JAMES,R,LAMORGESE,4885 Lakewood Dr,,Cedar Rapids,52411,Medical Doctor,Allopathic & Osteopathic Physicians/ Neurological Surgery,"Medtronic Sofamor Danek USA, Inc.",100000010386,"Medtronic Sofamor Danek USA, Inc.",MN,10912.50,07/14/2014,Cash or cash equivalent,120685083,,,PRESTIGE,,
Covered Recipient Physician,,,537419,JAMES,R,LAMORGESE,4885 Lakewood Dr,,Cedar Rapids,52411,Medical Doctor,Allopathic & Osteopathic Physicians/ Neurological Surgery,"Medtronic Sofamor Danek USA, Inc.",100000010386,"Medtronic Sofamor Danek USA, Inc.",MN,4612.50,09/30/2014,Cash or cash equivalent,120684701,,,PRESTIGE,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,"Medtronic Sofamor Danek USA, Inc.",100000010386,"Medtronic Sofamor Danek USA, Inc.",MN,14375.00,11/24/2014,Cash or cash equivalent,120685247,,,Investigator Sponsored Research,,
Covered Recipient Physician,,,537419,JAMES,R,LAMORGESE,4885 Lakewood Dr,,Cedar Rapids,52411,Medical Doctor,Allopathic & Osteopathic Physicians/ Neurological Surgery,"Medtronic Sofamor Danek USA, Inc.",100000010386,"Medtronic Sofamor Danek USA, Inc.",MN,8460.00,06/16/2014,Cash or cash equivalent,120684985,,,PRESTIGE,,
Covered Recipient Physician,,,537419,JAMES,R,LAMORGESE,4885 Lakewood Dr,,Cedar Rapids,52411,Medical Doctor,Allopathic & Osteopathic Physicians/ Neurological Surgery,"Medtronic Sofamor Danek USA, Inc.",100000010386,"Medtronic Sofamor Danek USA, Inc.",MN,4837.50,01/15/2014,Cash or cash equivalent,120684715,,,P04 12 Prestige LP 2,,
Covered Recipient Physician,,,537419,JAMES,R,LAMORGESE,4885 Lakewood Dr,,Cedar Rapids,52411,Medical Doctor,Allopathic & Osteopathic Physicians/ Neurological Surgery,"Medtronic Sofamor Danek USA, Inc.",100000010386,"Medtronic Sofamor Danek USA, Inc.",MN,225.00,09/24/2014,Cash or cash equivalent,120682557,,,PRESTIGE,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Eli Lilly and Company,100000000066,"LILLY USA, LLC",IN,900.00,03/04/2014,Cash or cash equivalent,144067354,HUMATROPE,,THE GENETICS AND NEUROENDOCRINOLOGY OF SHORT STATURE INTERNATIONAL STUDY -GENESIS,http://clinicaltrials.gov/ct2/show/NCT01088412,"THE AMOUNT REPORTED REPRESENTS EITHER AN AGGREGATE OF CASH PAYMENTS -E.G. CLINICAL STUDY SERVICES, REIMBURSEMENTS FOR EXPENSES OR PASS-THROUGH COSTS- OR AN AGGREGATE OF IN-KIND VALUE -E.G. SUPPLIES, EQUIPMENT- PROVIDED BY LILLY OR BY A THIRD PARTY VENDOR IN CONNECTION WITH CLINICAL STUDIES DURING THE REPORTING PERIOD.  FOR AVAILABLE STUDY DETAILS, PLEASE VISIT CLINICALTRIALS.GOV."
Covered Recipient Teaching Hospital,1629,TRINITY BETTENDORF,,,,,4500 UTICA RIDGE RD,,BETTENDORF,52722,,,Eli Lilly and Company,100000000066,"LILLY USA, LLC",IN,800.00,03/03/2014,Cash or cash equivalent,144061846,EFFIENT,,THE TRANSLATE ACS STUDY - TREATMENT WITH ADP RECEPTOR INHIBITORS -  LONGITUDINAL ASSESSMENT OF TREATMENT PATTERNS AND EVENTS AFTER ACUTE CORONARY SYNDROME,http://clinicaltrials.gov/ct2/show/NCT01088503,"THE AMOUNT REPORTED REPRESENTS EITHER AN AGGREGATE OF CASH PAYMENTS -E.G. CLINICAL STUDY SERVICES, REIMBURSEMENTS FOR EXPENSES OR PASS-THROUGH COSTS- OR AN AGGREGATE OF IN-KIND VALUE -E.G. SUPPLIES, EQUIPMENT- PROVIDED BY LILLY OR BY A THIRD PARTY VENDOR IN CONNECTION WITH CLINICAL STUDIES DURING THE REPORTING PERIOD.  FOR AVAILABLE STUDY DETAILS, PLEASE VISIT CLINICALTRIALS.GOV."
Covered Recipient Teaching Hospital,1759,GENESIS MEDICAL CENTER,,,,,1227 E Rusholme St,,Davenport,52803,,,"Medtronic Vascular, Inc.",100000010384,"Medtronic Vascular, Inc.",MN,1000.00,03/26/2014,Cash or cash equivalent,120605067,,,Resolute US,,
Covered Recipient Teaching Hospital,1753,IOWA METHODIST MEDICAL CENTER,,,,,1200 Pleasant St,,Des Moines,50309,,,"Medtronic Vascular, Inc.",100000010384,"Medtronic Vascular, Inc.",MN,1430.00,07/16/2014,Cash or cash equivalent,120606269,,,ENDURANT,,
Covered Recipient Teaching Hospital,1751,MERCY MEDICAL CENTER-DES MOINES,,,,,1111 6th Ave,,Des Moines,50314,,,"Medtronic Vascular, Inc.",100000010384,"Medtronic Vascular, Inc.",MN,1550.00,02/24/2014,Cash or cash equivalent,120598229,,,ECG Feedback for CRT,,
Covered Recipient Teaching Hospital,1753,IOWA METHODIST MEDICAL CENTER,,,,,1200 Pleasant St,,Des Moines,50309,,,"Medtronic Vascular, Inc.",100000010384,"Medtronic Vascular, Inc.",MN,1540.00,02/20/2014,Cash or cash equivalent,120606605,,,ENDURANT,,
Covered Recipient Teaching Hospital,1751,MERCY MEDICAL CENTER-DES MOINES,,,,,1111 6th Ave,,Des Moines,50314,,,"Medtronic Vascular, Inc.",100000010384,"Medtronic Vascular, Inc.",MN,1500.00,02/24/2014,Cash or cash equivalent,120598227,,,ECG Feedback for CRT,,
Covered Recipient Teaching Hospital,1753,IOWA METHODIST MEDICAL CENTER,,,,,1200 Pleasant St,,Des Moines,50309,,,"Medtronic Vascular, Inc.",100000010384,"Medtronic Vascular, Inc.",MN,1210.00,10/09/2014,Cash or cash equivalent,120605727,,,ENDURANT,,
Covered Recipient Teaching Hospital,1521,MERCY MEDICAL CENTER - NORTH IOWA,,,,,1000 4TH ST SW,SUITE IOPT,MASON CITY,50401,,,Amgen Inc.,100000000203,Amgen Inc.,CA,310.00,03/25/2014,In-kind items and services,130054035,Neulasta,,Bone Pain Educational Tool US VINE study,,
Covered Recipient Teaching Hospital,1758,COVENANT MEDICAL CENTER,,,,,3421 W 9TH ST,,WATERLOO,50702,,,Amgen Inc.,100000000203,Amgen Inc.,CA,40.00,01/23/2014,In-kind items and services,130054079,Neulasta,,Bone Pain Management US NOLAN study,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1718.75,04/28/2014,Cash or cash equivalent,130055735,Nplate,,"Pediatric ITP, P3",,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,36894.80,06/12/2014,Cash or cash equivalent,175617568,,,Phase 3 Frontline Therapy Trial in Patients With Advanced Classical Hodgkin Lymphoma,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,1532.88,08/06/2014,Cash or cash equivalent,175617550,,,Alisertib MLN8237 or Investigators Choice in Patients With Relapsed Refractory Peripheral T-Cell Lymphoma,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,"Millennium Pharmaceuticals, Inc.",100000000080,"Millennium Pharmaceuticals, Inc.",MA,214.80,02/03/2014,Cash or cash equivalent,175617532,,,Alisertib MLN8237 or Investigators Choice in Patients With Relapsed Refractory Peripheral T-Cell Lymphoma,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,28702.67,01/14/2014,In-kind items and services,130055533,XGEVA,,P3  Multiple Myeloma Frontline,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,12864.00,03/06/2014,In-kind items and services,130054959,Aranesp,,NSCLC,,
Covered Recipient Teaching Hospital,1521,MERCY MEDICAL CENTER - NORTH IOWA,,,,,1000 4TH ST SW,SUITE IOPT,MASON CITY,50401,,,Amgen Inc.,100000000203,Amgen Inc.,CA,8844.90,03/24/2014,Cash or cash equivalent,130054033,Neulasta,,Bone Pain Educational Tool US VINE study,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,30494.59,02/07/2014,Cash or cash equivalent,130055523,XGEVA,,P3  Multiple Myeloma Frontline,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,16883.92,10/06/2014,In-kind items and services,130055531,XGEVA,,P3  Multiple Myeloma Frontline,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,6858.57,07/14/2014,In-kind items and services,130055525,XGEVA,,P3  Multiple Myeloma Frontline,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,639.58,07/28/2014,In-kind items and services,130054145,Sensipar,,"Cinacalcet Open label, single arm study in pediatric dialysis subjects with SHPT",,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1401.00,04/08/2014,Cash or cash equivalent,130054957,Aranesp,,NSCLC,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,22873.20,04/16/2014,Cash or cash equivalent,130055737,Nplate,,"Pediatric ITP, P3",,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,35853.12,07/17/2014,In-kind items and services,130055741,Nplate,,"Pediatric ITP, P3",,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,35853.12,04/24/2014,In-kind items and services,130055743,Nplate,,"Pediatric ITP, P3",,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,299.58,06/25/2014,In-kind items and services,130055817,Nplate,,Pediatric Long Term Treatment Study,,
Covered Recipient Teaching Hospital,1521,MERCY MEDICAL CENTER - NORTH IOWA,,,,,1000 4TH ST SW,SUITE IOPT,MASON CITY,50401,,,Amgen Inc.,100000000203,Amgen Inc.,CA,320.46,01/31/2014,In-kind items and services,130054031,Neulasta,,Bone Pain Educational Tool US VINE study,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,8336.96,07/14/2014,In-kind items and services,130055521,XGEVA,,P3  Multiple Myeloma Frontline,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,654.71,05/27/2014,In-kind items and services,130055529,XGEVA,,P3  Multiple Myeloma Frontline,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,89.82,01/28/2014,In-kind items and services,130055527,XGEVA,,P3  Multiple Myeloma Frontline,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,725.88,09/01/2014,In-kind items and services,130054149,Sensipar,,"Cinacalcet Open label, single arm study in pediatric dialysis subjects with SHPT",,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,6250.00,09/11/2014,Cash or cash equivalent,130054151,Sensipar,,"Cinacalcet Open label, single arm study in pediatric dialysis subjects with SHPT",,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,305.47,01/28/2014,In-kind items and services,130055739,Nplate,,"Pediatric ITP, P3",,
Covered Recipient Teaching Hospital,1758,COVENANT MEDICAL CENTER,,,,,3421 W 9TH ST,,WATERLOO,50702,,,Amgen Inc.,100000000203,Amgen Inc.,CA,6612.00,01/09/2014,Cash or cash equivalent,130054081,Neulasta,,Bone Pain Management US NOLAN study,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 HAWKINS DR,,IOWA CITY,52242,,,Amgen Inc.,100000000203,Amgen Inc.,CA,1190.74,10/15/2014,In-kind items and services,130054147,Sensipar,,"Cinacalcet Open label, single arm study in pediatric dialysis subjects with SHPT",,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,67.00,07/01/2014,Cash or cash equivalent,185970204,,,D-2012-036,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,121719.50,10/10/2014,Cash or cash equivalent,185970224,,,PDPA The University of Iowa,,Preferred Development Partner Agreement including   - Staffing  - Clinical Studies  - Basic Research  - Clinical Documentation Projects  - Training & Education Programs
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,12000.00,12/24/2014,Cash or cash equivalent,185970264,,,OTX-PLUS-0001,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,2975.00,12/20/2014,Cash or cash equivalent,185970266,,,YA-OSS-0003,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,2400.00,12/17/2014,Cash or cash equivalent,185970268,,,YA-SHO-0001,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,5000.00,11/23/2014,Cash or cash equivalent,185970228,,,D-2012-036,,
Covered Recipient Teaching Hospital,1753,Iowa Methodist Medical Center,,,,,1415 WOODLAND AVE STE 218,,DES MOINES,50309,,,"St. Jude Medical, Inc.",100000000310,"St. Jude Medical, Inc.",MN,3242.50,07/30/2014,Cash or cash equivalent,164131876,,,ADVANCE CRT REGISTRY,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,1964.00,02/20/2014,Cash or cash equivalent,185970152,,,D-2012-036,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,4669.00,06/03/2014,Cash or cash equivalent,185970188,,,D-2012-036,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,60071.00,06/27/2014,Cash or cash equivalent,185970194,,,D-2013-051,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,8708.00,10/30/2014,Cash or cash equivalent,185970226,,,D-2012-036,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,10488.00,11/07/2014,Cash or cash equivalent,185970236,,,D-2012-036,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,35033.00,12/17/2014,Cash or cash equivalent,185970262,,,PDPA The University of Iowa,,Preferred Development Partner Agreement including   - Staffing  - Clinical Studies  - Basic Research  - Clinical Documentation Projects  - Training & Education Programs
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,2108.00,01/10/2014,Cash or cash equivalent,185970148,,,D-2012-036,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,1312.00,06/17/2014,Cash or cash equivalent,185970190,,,D-2012-036,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,6105.00,08/07/2014,Cash or cash equivalent,185970214,,,D-2012-036,,
Covered Recipient Teaching Hospital,1761,UNIV OF IOWA HOSP & CLINIC,,,,,200 Hawkins Dr,,Iowa City,52242,,,DENTPSLY IH AB,100000010687,DENTPSLY IH AB,PA,1751.00,01/07/2014,Cash or cash equivalent,185970146,,,D-2012-036,,
